user_name,"San Francisco, CA",state,post_city,latitude,longitude,post_time,sentiment_score,magnitude,text
[I WAS JUST WONDERING HOW MUCH SPACE I COULD FILL],New York City,New York,new_york,40.73061,-73.935242,Thu Nov 29 14:21:59 +0000 2018,0,0,RT : The Chinese government has ordered a temporary halt to research activities for people involve in the editing human genes .
f,New York City,New York,new_york,40.73061,-73.935242,Thu Nov 29 14:21:32 +0000 2018,0,0,RT : The Chinese government has ordered a temporary halt to research activities for people involve in the editing human genes .
Chimera in a Coal Mine,New York City,New York,new_york,40.73061,-73.935242,Thu Nov 29 14:21:19 +0000 2018,0,0,RT : The Chinese government has ordered a temporary halt to research activities for people involve in the editing human genes .
Marta Filizola,New York City,New York,new_york,40.73061,-73.935242,Thu Nov 29 14:21:17 +0000 2018,-0.4,1.1,"RT : On genetically edited babies , Chinas vice minister of science and technology : It is shocking and unacceptable . We are res"
Maxim S. Müller,New York City,New York,new_york,40.73061,-73.935242,Thu Nov 29 14:21:09 +0000 2018,0,0,RT : The Chinese government has ordered a temporary halt to research activities for people involve in the editing human genes .
Laurent_R,New York City,New York,new_york,40.73061,-73.935242,Thu Nov 29 14:20:40 +0000 2018,-0.4,1.1,"RT : On genetically edited babies , Chinas vice minister of science and technology : It is shocking and unacceptable . We are res"
Tiger II,New York City,New York,new_york,40.73061,-73.935242,Thu Nov 29 14:20:21 +0000 2018,0,0,RT : The Chinese government has ordered a temporary halt to research activities for people involve in the editing human genes .
TU Global Affairs,New York City,New York,new_york,40.73061,-73.935242,Thu Nov 29 14:19:58 +0000 2018,0,0,RT : The Chinese government has ordered a temporary halt to research activities for people involve in the editing human genes .
Ingrid R. Alves,New York City,New York,new_york,40.73061,-73.935242,Thu Nov 29 14:19:31 +0000 2018,-0.4,1.1,"RT : On genetically edited babies , Chinas vice minister of science and technology : It is shocking and unacceptable . We are res"
Guadalupe  Palacios,"Denver, CO",Colorado,denver,39.742043,-104.991531,Fri Nov 30 03:08:02 +0000 2018,-0.1,0.1,RT : Approximately 120 scientists released : #China #bioethics
Zac Ray,"Denver, CO",Colorado,denver,39.742043,-104.991531,Thu Nov 29 18:18:00 +0000 2018,-0.3,0.3,Apparently if you can get the supplies necessary to start randomly combining genes you too can claim to be a geneti
Hide Your Love Away,"Denver, CO",Colorado,denver,39.742043,-104.991531,Thu Nov 29 16:47:13 +0000 2018,-0.1,0.1,RT : Approximately 120 scientists released : #China #bioethics
ChrisValent1no,"Denver, CO",Colorado,denver,39.742043,-104.991531,Thu Nov 29 16:37:36 +0000 2018,-0.1,0.1,RT : Approximately 120 scientists released : #China #bioethics
Catholic News Agency,"Denver, CO",Colorado,denver,39.742043,-104.991531,Thu Nov 29 16:18:00 +0000 2018,0,0,Approximately 120 scientists released : #China #bioethics
Jonathan I Lawrence,"Denver, CO",Colorado,denver,39.742043,-104.991531,Thu Nov 29 12:40:19 +0000 2018,0.2,0.2,China orders halt to gene-editing after outcry over babies
Jonathan I Lawrence,"Denver, CO",Colorado,denver,39.742043,-104.991531,Thu Nov 29 07:05:23 +0000 2018,0.2,0.2,Genome editing summit organizers condemn Chinese scientist's gene-editing baby claims
Catholic News Agency,"Denver, CO",Colorado,denver,39.742043,-104.991531,Thu Nov 29 01:01:48 +0000 2018,0,0.2,"RT : "" Conducting direct human experiments can only be described as crazy . "" #GeneManipulation #HeJiankui #China"
Patrick Cherry,"Denver, CO",Colorado,denver,39.742043,-104.991531,Wed Nov 28 18:13:37 +0000 2018,-0.3,1.2,"Harsh words for the irresponsible , reckless , and unethical genome editing of human babies . And scientists cho"
Stephanie Pappas,"Denver, CO",Colorado,denver,39.742043,-104.991531,Wed Nov 28 17:33:45 +0000 2018,-0.6,0.6,""" It's all such , such bullshit "" - what HIV researchers are saying about the gene-editing HIV resistance into babies ."
Jonathan I Lawrence,"Denver, CO",Colorado,denver,39.742043,-104.991531,Wed Nov 28 07:20:22 +0000 2018,0.9,0.9,' Proud ' Chinese geneticist says another baby-gene editing volunteer pregnant
Jonathan I Lawrence,"Denver, CO",Colorado,denver,39.742043,-104.991531,Wed Nov 28 06:30:36 +0000 2018,0.6,0.6,Chinese geneticist ' feels proud ' of baby-gene editing
Jonathan I Lawrence,"Denver, CO",Colorado,denver,39.742043,-104.991531,Wed Nov 28 05:50:47 +0000 2018,-0.4,0.4,Chinese geneticist apologizes for leak of baby-gene editing result
Ian Colin Martlew,"Denver, CO",Colorado,denver,39.742043,-104.991531,Wed Nov 28 02:28:42 +0000 2018,0,0.2,"RT : "" Conducting direct human experiments can only be described as crazy . "" #GeneManipulation #HeJiankui #China"
Theresa Kudia ❌❌ PROUD NATIONALIST,"Denver, CO",Colorado,denver,39.742043,-104.991531,Wed Nov 28 01:06:22 +0000 2018,0,0.2,"RT : "" Conducting direct human experiments can only be described as crazy . "" #GeneManipulation #HeJiankui #China"
rita byrns,"Denver, CO",Colorado,denver,39.742043,-104.991531,Wed Nov 28 00:47:23 +0000 2018,0,0.2,"RT : "" Conducting direct human experiments can only be described as crazy . "" #GeneManipulation #HeJiankui #China"
Profesor Renato,"Denver, CO",Colorado,denver,39.742043,-104.991531,Wed Nov 28 00:32:13 +0000 2018,0,0.2,"RT : "" Conducting direct human experiments can only be described as crazy . "" #GeneManipulation #HeJiankui #China"
grace vicente,"Denver, CO",Colorado,denver,39.742043,-104.991531,Wed Nov 28 00:30:26 +0000 2018,0,0.2,"RT : "" Conducting direct human experiments can only be described as crazy . "" #GeneManipulation #HeJiankui #China"
Vote ProLife,"Denver, CO",Colorado,denver,39.742043,-104.991531,Wed Nov 28 00:21:37 +0000 2018,0,0.2,"RT : "" Conducting direct human experiments can only be described as crazy . "" #GeneManipulation #HeJiankui #China"
Catholic News Agency,"Denver, CO",Colorado,denver,39.742043,-104.991531,Wed Nov 28 00:21:02 +0000 2018,0,0,""" Conducting direct human experiments can only be described as crazy . "" #GeneManipulation #HeJiankui #China"
Jonathan I Lawrence,"Denver, CO",Colorado,denver,39.742043,-104.991531,Tue Nov 27 10:54:06 +0000 2018,-0.3,0.3,"Scientists , officials in China abhor gene editing that geneticist claims"
Jonathan I Lawrence,"Denver, CO",Colorado,denver,39.742043,-104.991531,Tue Nov 27 08:14:20 +0000 2018,0,0,More than 100 scientists in China say baby gene editing is ' crazy '
Jonathan I Lawrence,"Denver, CO",Colorado,denver,39.742043,-104.991531,Tue Nov 27 04:49:11 +0000 2018,-0.2,0.2,"In open letter , scientists in China say baby gene editing ' crazy '"
Melinda Wilding,"Denver, CO",Colorado,denver,39.742043,-104.991531,Tue Nov 27 02:10:44 +0000 2018,-0.4,0.4,Chinese Scientist Claims to Use Crispr to Make First Genetically Edited Babies
Matthew Wynia,"Denver, CO",Colorado,denver,39.742043,-104.991531,Mon Nov 26 05:09:47 +0000 2018,0,0.5,"My hot take : this seems to be entirely about being ' the first ' and not at all about preventing HIV . E . g . , "" the edit"
PRI's The World,"Boston, MA",Massachusetts,boston,42.361145,-71.057083,Thu Nov 29 21:23:23 +0000 2018,-0.4,0.4,China puts a stop to all gene editing research after scientist He Jiankui's unverified claim sparks condemnation as
Adem Demir,"Boston, MA",Massachusetts,boston,42.361145,-71.057083,Thu Nov 29 19:26:01 +0000 2018,-0.3,0.3,"RT : Feng Zhang on gene-edited embryo work : "" Not only do I see this as risky , but I am also deeply concerned about the lack"
PeterLekousesJr,"Boston, MA",Massachusetts,boston,42.361145,-71.057083,Thu Nov 29 19:04:32 +0000 2018,0.1,0.1,"More details emerge from controversial gene-editing experiment in China $ EDIT , $ CRSP , $ NTLA"
Marcelle Hutchins,"Boston, MA",Massachusetts,boston,42.361145,-71.057083,Thu Nov 29 19:02:23 +0000 2018,0,0,Gene-Editing Scientist Under Investigation By Chinese Government via
Cesar A. Hidalgo,"Boston, MA",Massachusetts,boston,42.361145,-71.057083,Thu Nov 29 16:23:22 +0000 2018,0,0,What does one of the leading experts in CRISPR genetics thinks about the genetically modified babies in China ? Read
"Gabriel M. Santibanez, Ph.D.","Boston, MA",Massachusetts,boston,42.361145,-71.057083,Thu Nov 29 15:57:39 +0000 2018,0,0,China Halts Work by Scientist Who Says He Edited Babies Genes
I'll Name this Profile Later 🕒,"Boston, MA",Massachusetts,boston,42.361145,-71.057083,Thu Nov 29 14:26:20 +0000 2018,0.1,0.4,If China wants to use gene editing on babies let them . Why we always gotta intrude on other countries happenings . #myob
Shao-Qing Zhang,"Boston, MA",Massachusetts,boston,42.361145,-71.057083,Thu Nov 29 13:43:03 +0000 2018,0.4,0.4,China orders halt to gene-editing after scientist's claims via
Derek Dorman,"Boston, MA",Massachusetts,boston,42.361145,-71.057083,Thu Nov 29 13:14:16 +0000 2018,-0.1,0.1,""" China Halts Work by Scientist Who Says He Edited Babies Genes "" by SUI-LEE WEE via NYT"
Andrew Lih,"Boston, MA",Massachusetts,boston,42.361145,-71.057083,Thu Nov 29 06:11:06 +0000 2018,-0.9,0.9,"RT : China's "" openness to gene editings worst excesses may prove to be the one-child policys most unfortunate legacy """
PeaceOnEarth,"Boston, MA",Massachusetts,boston,42.361145,-71.057083,Thu Nov 29 04:08:46 +0000 2018,-0.9,0.9,"RT : China's "" openness to gene editings worst excesses may prove to be the one-child policys most unfortunate legacy """
David Beard,"Boston, MA",Massachusetts,boston,42.361145,-71.057083,Thu Nov 29 03:47:00 +0000 2018,-0.9,0.9,"China's "" openness to gene editings worst excesses may prove to be the one-child policys most unfortunate legacy """
"Amber Ying, holiday bling 🎉🎉","Boston, MA",Massachusetts,boston,42.361145,-71.057083,Thu Nov 29 02:30:07 +0000 2018,0.1,0.1,The rich in China have been playing with genetic selection before gene editing .
The Conversation US,"Boston, MA",Massachusetts,boston,42.361145,-71.057083,Wed Nov 28 20:35:20 +0000 2018,0.1,0.3,#China is leading the way in rogue experiments into human gene-editing . #Crispr
NBC10 Boston,"Boston, MA",Massachusetts,boston,42.361145,-71.057083,Wed Nov 28 18:15:06 +0000 2018,0.3,0.3,Scientist behind worlds first gene-edited babies reports second pregnancy
My Boston News,"Boston, MA",Massachusetts,boston,42.361145,-71.057083,Wed Nov 28 16:45:37 +0000 2018,0.1,0.1,RT : Scientist behind worlds first gene-edited babies claims second pregnancy is underway
necn,"Boston, MA",Massachusetts,boston,42.361145,-71.057083,Wed Nov 28 16:45:08 +0000 2018,0.2,0.2,Scientist behind worlds first gene-edited babies claims second pregnancy is underway
necn,"Boston, MA",Massachusetts,boston,42.361145,-71.057083,Wed Nov 28 11:30:08 +0000 2018,0.2,0.2,""" Scientists who go rogue ... it carries a deep , deep cost to the scientific community , "" Harvard Medical Schools de"
Hari Jay,"Boston, MA",Massachusetts,boston,42.361145,-71.057083,Wed Nov 28 10:51:36 +0000 2018,-0.4,0.4,Chinese Scientist Claims to Use Crispr to Make First Genetically Edited Babies - The New York Times It is not cle
NBC10 Boston,"Boston, MA",Massachusetts,boston,42.361145,-71.057083,Wed Nov 28 10:00:05 +0000 2018,-0.5,1,The work is highly controversial because the changes can be inherited and harm other genes . It's banned in some cou
Kelly Hills,"Boston, MA",Massachusetts,boston,42.361145,-71.057083,Wed Nov 28 02:43:23 +0000 2018,-0.3,0.3,"RT : Feng Zhang on gene-edited embryo work : "" Not only do I see this as risky , but I am also deeply concerned about the lack"
Shirley Leung,"Boston, MA",Massachusetts,boston,42.361145,-71.057083,Wed Nov 28 02:00:48 +0000 2018,-0.4,0.4,An outsider claimed to make genome-editing history and the world snapped to attention via
Alex Moreira,"Boston, MA",Massachusetts,boston,42.361145,-71.057083,Tue Nov 27 19:31:01 +0000 2018,-0.3,0.3,"RT : Feng Zhang on gene-edited embryo work : "" Not only do I see this as risky , but I am also deeply concerned about the lack"
Lourdu Xavier,"Boston, MA",Massachusetts,boston,42.361145,-71.057083,Tue Nov 27 19:15:39 +0000 2018,0.5,0.5,RT : Official Statement from Chinese Society for Stem Cell Research & Genetics Society of China Condemning the reproductive appl
Shao-Qing Zhang,"Boston, MA",Massachusetts,boston,42.361145,-71.057083,Tue Nov 27 19:07:36 +0000 2018,0.6,0.6,Official Statement from Chinese Society for Stem Cell Research & Genetics Society of China Condemning the reprodu
Taber M,"Boston, MA",Massachusetts,boston,42.361145,-71.057083,Tue Nov 27 18:42:18 +0000 2018,0,0,"Reportedly , the first genetically modified babies have been born in China with genes edited to prevent HIV infectio"
Charlie Peralta,"Boston, MA",Massachusetts,boston,42.361145,-71.057083,Tue Nov 27 17:02:40 +0000 2018,0,0.2,"RT : Primum non nocere . Amidst coverage of premature , misdirected human editing via CRISPR , one of many concerns is the question"
Keesler Welch,"Boston, MA",Massachusetts,boston,42.361145,-71.057083,Tue Nov 27 15:43:25 +0000 2018,0,0.1,"Gattaca is here . . . #CRISPR "" Chinese scientist claims world's first gene-edited babies "" via"
"Jessica Binder, PhD","Boston, MA",Massachusetts,boston,42.361145,-71.057083,Tue Nov 27 15:35:21 +0000 2018,-0.3,0.3,"RT : Feng Zhang statement on gene-edited embryo work : "" Not only do I see this as risky , but I am also deeply concerned about th"
Eran Meshorer,"Boston, MA",Massachusetts,boston,42.361145,-71.057083,Tue Nov 27 14:29:07 +0000 2018,-0.3,0.3,"RT : Feng Zhang on gene-edited embryo work : "" Not only do I see this as risky , but I am also deeply concerned about the lack"
Amber Gallaway,"Boston, MA",Massachusetts,boston,42.361145,-71.057083,Tue Nov 27 13:42:40 +0000 2018,0,0,RT : Gene editing of human babies in China is apparently happening . Major scientific breakthrough but also major safety concerns
leslie sheppard ⚙️,"Boston, MA",Massachusetts,boston,42.361145,-71.057083,Tue Nov 27 12:20:49 +0000 2018,-0.3,0.3,"RT : Feng Zhang on gene-edited embryo work : "" Not only do I see this as risky , but I am also deeply concerned about the lack"
Patricia Monteiro,"Boston, MA",Massachusetts,boston,42.361145,-71.057083,Tue Nov 27 11:16:47 +0000 2018,-0.3,0.3,"RT : Feng Zhang on gene-edited embryo work : "" Not only do I see this as risky , but I am also deeply concerned about the lack"
Brian Skotko,"Boston, MA",Massachusetts,boston,42.361145,-71.057083,Tue Nov 27 11:10:27 +0000 2018,0,0.1,Have the first genetically edited babies been born ? via
Lynn Jolicoeur,"Boston, MA",Massachusetts,boston,42.361145,-71.057083,Tue Nov 27 11:00:16 +0000 2018,0.4,0.4,Our interview with CRISPR inventor : Gene Editing Pioneer Speaks Out Against Genetic Editing Of Babies In Ch
Magomet Aushev,"Boston, MA",Massachusetts,boston,42.361145,-71.057083,Tue Nov 27 10:10:39 +0000 2018,-0.3,0.3,"RT : Feng Zhang on gene-edited embryo work : "" Not only do I see this as risky , but I am also deeply concerned about the lack"
ZAQS Tech News,"Boston, MA",Massachusetts,boston,42.361145,-71.057083,Tue Nov 27 09:30:51 +0000 2018,0,0,More than 100 scientists in China say baby gene editing is ' crazy '
